year,team_name,fg_pg,ft_pg,three_pt_pg,orb_pg,drb_pg,ast_pg,stl_pg,blk_pg,tov_pg,pf_pg,pt_pg,opnt_pt_pg,fg_pct,three_p_pct,ft_pct,wl_pct,conf_wl_pct,srs,sos
2022.0,Southern California,26.764705882352942,12.088235294117647,6.764705882352941,11.735294117647058,39.74307958477509,14.264705882352942,5.0,4.4411764705882355,12.205882352941176,15.617647058823529,72.38235294117646,65.97058823529412,0.455,0.357,0.664,0.765,0.7,12.5,6.09
2022.0,Southern Illinois,23.0,10.32258064516129,7.709677419354839,7.032258064516129,30.192507804370447,12.0,5.483870967741935,2.096774193548387,11.419354838709678,15.258064516129032,64.03225806451613,61.354838709677416,0.446,0.354,0.69,0.516,0.5,2.83,0.73
2022.0,SIU Edwardsville,24.125,13.40625,5.875,12.8125,36.974609375,12.3125,7.125,3.8125,15.0625,18.25,67.53125,69.9375,0.418,0.291,0.691,0.344,0.2777777777777778,-10.37,-4.71
2022.0,Southern Methodist,25.060606060606062,15.212121212121213,8.484848484848484,9.484848484848484,37.470156106519745,13.848484848484848,6.2727272727272725,4.303030303030303,12.333333333333334,15.212121212121213,73.81818181818181,67.12121212121212,0.44,0.354,0.75,0.727,0.7647058823529411,11.14,4.44
2022.0,Southern Mississippi,24.272727272727273,10.515151515151516,5.363636363636363,8.212121212121213,33.29660238751148,12.303030303030303,5.0,2.757575757575758,13.303030303030303,16.03030303030303,64.42424242424242,74.87878787878788,0.429,0.313,0.688,0.212,0.05555555555555555,-13.58,-0.38
2022.0,Southern Utah,27.485714285714284,14.4,8.342857142857143,10.085714285714285,37.311836734693884,12.057142857142857,6.057142857142857,2.4857142857142858,12.657142857142857,17.02857142857143,77.71428571428571,72.51428571428572,0.461,0.343,0.714,0.657,0.7,-1.51,-4.57
2022.0,St. Bonaventure,26.303030303030305,11.303030303030303,6.0606060606060606,8.969696969696969,33.33425160697888,13.666666666666666,6.333333333333333,4.757575757575758,10.333333333333334,13.303030303030303,69.96969696969697,66.48484848484848,0.453,0.331,0.751,0.697,0.7058823529411765,8.27,4.79
2022.0,St. Francis (NY),24.866666666666667,10.5,7.0,11.266666666666667,34.89111111111111,11.9,6.666666666666667,2.6,12.366666666666667,16.566666666666666,67.23333333333333,70.53333333333333,0.409,0.314,0.711,0.333,0.3888888888888889,-13.49,-7.93
2022.0,St. John's (NY),30.28125,11.78125,7.25,11.96875,37.4697265625,18.75,8.84375,5.46875,11.90625,17.875,79.59375,74.15625,0.453,0.335,0.677,0.531,0.42105263157894735,11.95,6.51
2022.0,St. Thomas,26.666666666666668,10.233333333333333,11.133333333333333,6.2,29.36,12.566666666666666,5.166666666666667,1.2666666666666666,8.1,17.033333333333335,74.7,75.33333333333333,0.441,0.357,0.758,0.333,0.2222222222222222,-11.15,-5.59
2022.0,Stanford,24.0625,10.96875,7.28125,11.5,36.546875,13.09375,5.5625,2.59375,14.96875,17.375,66.375,68.6875,0.433,0.339,0.659,0.5,0.4,6.27,8.59
2022.0,Stephen F. Austin,27.40625,13.8125,5.90625,11.5625,34.857421875,15.03125,9.0625,4.0625,16.4375,19.6875,74.53125,68.4375,0.474,0.33,0.678,0.688,0.7777777777777778,2.43,-1.6
2022.0,Stetson,25.5,10.166666666666666,8.5,10.533333333333333,35.24888888888889,14.333333333333334,7.033333333333333,2.933333333333333,12.966666666666667,14.833333333333334,69.66666666666667,71.46666666666667,0.43,0.35,0.69,0.367,0.3125,-10.34,-4.07
2022.0,Stony Brook,26.29032258064516,12.161290322580646,8.193548387096774,9.64516129032258,34.463059313215396,11.161290322580646,6.709677419354839,2.903225806451613,10.580645161290322,14.290322580645162,72.93548387096774,73.12903225806451,0.438,0.339,0.752,0.581,0.5555555555555556,-6.63,-5.43
2022.0,Syracuse,27.727272727272727,12.818181818181818,9.090909090909092,10.606060606060606,35.98163452708908,14.606060606060606,7.0,3.757575757575758,10.727272727272727,14.242424242424242,77.36363636363636,75.06060606060606,0.451,0.377,0.737,0.485,0.45,10.12,7.82
2022.0,Tarleton State,22.741935483870968,14.064516129032258,5.032258064516129,9.419354838709678,30.212278876170657,11.258064516129032,7.645161290322581,2.193548387096774,12.193548387096774,18.129032258064516,64.58064516129032,65.3225806451613,0.419,0.305,0.754,0.452,0.5,-3.18,-0.5
2022.0,TCU,25.352941176470587,12.235294117647058,5.529411764705882,13.0,38.61764705882353,13.647058823529411,6.4411764705882355,4.147058823529412,14.470588235294118,15.5,68.47058823529412,64.91176470588235,0.439,0.302,0.674,0.618,0.4444444444444444,13.72,10.16
