year,team_1_name,team_1_score,team_2_name,team_2_score,date_string
2023,Northern Colorado,69.0,Colorado Christian,70.0,Nov22
2023,Northern Colorado,72.0,Weber State,81.0,Dec29
2023,Northern Colorado,64.0,Sacramento State,72.0,Jan12
2023,Northern Colorado,69.0,Portland State,67.0,Jan14
2023,Northern Colorado,88.0,Weber State,54.0,Feb6
2023,Northern Colorado,88.0,Portland State,79.0,Feb9
2023,Northern Colorado,70.0,Sacramento State,54.0,Feb11
2023,Northern Colorado,84.0,Portland State,80.0,Mar4
2023,Northern Illinois,77.0,Illinois-Springfield,83.0,Nov7
2023,Northern Illinois,46.0,Northwestern,63.0,Nov11
2023,Northern Illinois,99.0,Purdue Northwest,73.0,Nov14
2023,Northern Illinois,54.0,Sam Houston State,88.0,Nov22
2023,Northern Illinois,76.0,Northern Iowa,83.0,Nov26
2023,Northern Illinois,63.0,Virginia Commonwealth,90.0,Dec17
2023,Northern Illinois,67.0,Toledo,84.0,Jan14
2023,Northern Illinois,73.0,Western Michigan,59.0,Jan31
2023,Northern Illinois,76.0,Ohio,82.0,Feb7
2023,Northern Illinois,81.0,Western Michigan,53.0,Feb11
2023,Northern Illinois,68.0,Ohio,77.0,Feb21
2023,Northern Iowa,105.0,Wartburg,49.0,Nov7
2023,Northern Iowa,55.0,Richmond,68.0,Nov11
2023,Northern Iowa,69.0,San Francisco,75.0,Nov21
2023,Northern Iowa,75.0,Toledo,83.0,Dec6
2023,Northern Iowa,69.0,South Florida,72.0,Dec12
2023,Northern Iowa,83.0,Towson,66.0,Dec17
2023,Northern Iowa,62.0,St. Bonaventure,52.0,Dec21
2023,Northern Iowa,69.0,Valparaiso,67.0,Jan4
2023,Northern Iowa,69.0,Southern Illinois,57.0,Jan7
2023,Northern Iowa,77.0,Valparaiso,66.0,Jan25
2023,Northern Iowa,63.0,Southern Illinois,86.0,Feb22
2023,Northern Kentucky,89.0,Cincinnati-Clermont,49.0,Nov12
2023,Northern Kentucky,56.0,UT Arlington,60.0,Nov22
2023,Northern Kentucky,69.0,Toledo,82.0,Nov23
2023,Northern Kentucky,85.0,Tennessee Tech,77.0,Nov27
2023,Northern Kentucky,77.0,Youngstown State,73.0,Dec1
2023,Northern Kentucky,60.0,Robert Morris,56.0,Dec3
2023,Northern Kentucky,47.0,Washington State,68.0,Dec7
2023,Northern Kentucky,81.0,Miami-Hamilton,41.0,Dec18
2023,Northern Kentucky,78.0,Wright State,64.0,Dec29
2023,Northern Kentucky,63.0,Oakland,64.0,Jan6
2023,Northern Kentucky,74.0,Purdue-Fort Wayne,54.0,Jan21
2023,Northern Kentucky,65.0,Robert Morris,52.0,Feb2
2023,Northern Kentucky,56.0,Youngstown State,74.0,Feb4
2023,Northern Kentucky,65.0,Wright State,83.0,Feb10
2023,Northern Kentucky,63.0,Purdue-Fort Wayne,50.0,Feb17
2023,Northern Kentucky,78.0,Oakland,69.0,Feb25
2023,Northern Kentucky,81.0,Oakland,74.0,Mar2
2023,Northern Kentucky,75.0,Youngstown State,63.0,Mar6
2023,Northwestern,60.0,Purdue-Fort Wayne,52.0,Nov18
2023,Northwestern,58.0,Pittsburgh,87.0,Nov28
2023,Northwestern,61.0,Prairie View,51.0,Dec11
2023,Northwestern,57.0,Ohio State,73.0,Jan1
2023,Northwestern,62.0,Rutgers,65.0,Jan11
2023,Northwestern,66.0,Wisconsin,63.0,Jan23
2023,Northwestern,54.0,Wisconsin,52.0,Feb5
2023,Northwestern,69.0,Ohio State,63.0,Feb9
2023,Northwestern,64.0,Purdue,58.0,Feb12
2023,Northwestern,65.0,Penn State,68.0,Mar1
2023,Northwestern,65.0,Rutgers,53.0,Mar5
2023,Northwestern,65.0,Penn State,67.0,Mar10
2023,Northwestern State,49.0,Texas Tech,73.0,Nov7
2023,Northwestern State,79.0,Ouachita Baptist,68.0,Nov10
2023,Northwestern State,64.0,TCU,63.0,Nov14
2023,Northwestern State,102.0,Stephen F. Austin,96.0,Dec1
2023,Northwestern State,84.0,Southern Mississippi,82.0,Dec4
2023,Northwestern State,73.0,Rice,110.0,Dec17
2023,Northwestern State,52.0,Texas A&M,64.0,Dec27
2023,Northwestern State,59.0,Texas A&M-Corpus Christi,65.0,Dec31
2023,Northwestern State,91.0,Southeastern Louisiana,81.0,Jan19
2023,Northwestern State,88.0,Texas A&M-Commerce,82.0,Feb9
2023,Northwestern State,72.0,Texas A&M-Commerce,64.0,Feb11
2023,Northwestern State,81.0,Southeastern Louisiana,76.0,Feb16
2023,Northwestern State,75.0,Texas A&M-Corpus Christi,83.0,Feb25
2023,Northwestern State,71.0,Texas A&M-Corpus Christi,75.0,Mar8
2023,Notre Dame,79.0,Radford,76.0,Nov10
2023,Notre Dame,88.0,Youngstown State,81.0,Nov13
2023,Notre Dame,82.0,Southern Indiana,70.0,Nov16
2023,Notre Dame,51.0,St. Bonaventure,63.0,Nov25
2023,Notre Dame,61.0,Syracuse,62.0,Dec3
2023,Notre Dame,73.0,Syracuse,78.0,Jan14
2023,Notre Dame,64.0,Wake Forest,81.0,Feb4
2023,Notre Dame,87.0,Virginia Tech,93.0,Feb11
2023,Notre Dame,55.0,Virginia,57.0,Feb18
2023,Notre Dame,58.0,Wake Forest,66.0,Feb25
2023,Notre Dame,88.0,Pittsburgh,81.0,Mar1
2023,Notre Dame,64.0,Virginia Tech,67.0,Mar7
2023,Oakland,92.0,Defiance,27.0,Nov7
2023,Oakland,62.0,Oklahoma State,91.0,Nov13
2023,Oakland,90.0,Toledo,112.0,Nov16
2023,Oakland,67.0,San Jose State,80.0,Nov26
2023,Oakland,73.0,Purdue-Fort Wayne,79.0,Dec3
2023,Oakland,66.0,Syracuse,95.0,Dec6
2023,Oakland,75.0,Wright State,73.0,Jan8
2023,Oakland,69.0,Robert Morris,65.0,Jan12
2023,Oakland,69.0,Youngstown State,85.0,Jan14
2023,Oakland,73.0,Youngstown State,77.0,Jan27
2023,Oakland,63.0,Robert Morris,68.0,Jan29
2023,Oakland,73.0,Purdue-Fort Wayne,82.0,Feb2
2023,Oakland,75.0,Wright State,68.0,Feb23
2023,Ohio,113.0,Cincinnati-Clermont,44.0,Nov30
2023,Ohio,81.0,Youngstown State,79.0,Dec11
2023,Ohio,85.0,Stetson,66.0,Dec17
2023,Ohio,75.0,Toledo,90.0,Jan17
2023,Ohio,88.0,Western Michigan,76.0,Jan24
2023,Ohio,75.0,Toledo,82.0,Mar10
2023,Ohio State,91.0,Robert Morris,53.0,Nov7
2023,Ohio State,77.0,San Diego State,88.0,Nov21
2023,Ohio State,80.0,Texas Tech,73.0,Nov23
2023,Ohio State,96.0,Saint Francis (PA),59.0,Dec3
2023,Ohio State,67.0,Rutgers,66.0,Dec8
2023,Ohio State,69.0,Purdue,71.0,Jan5
2023,Ohio State,64.0,Rutgers,68.0,Jan15
2023,Ohio State,60.0,Wisconsin,65.0,Feb2
2023,Ohio State,55.0,Purdue,82.0,Feb19
2023,Ohio State,71.0,Penn State,75.0,Feb23
2023,Ohio State,65.0,Wisconsin,57.0,Mar8
2023,Ohio State,66.0,Purdue,80.0,Mar11
2023,Oklahoma,51.0,Sam Houston State,52.0,Nov7
2023,Oklahoma,74.0,UNC Wilmington,53.0,Nov15
2023,Oklahoma,64.0,South Alabama,60.0,Nov18
2023,Oklahoma,77.0,Seton Hall,64.0,Nov25
2023,Oklahoma,66.0,Villanova,70.0,Dec3
2023,Oklahoma,69.0,Texas,70.0,Dec31
2023,Oklahoma,68.0,Texas Tech,63.0,Jan7
2023,Oklahoma,77.0,West Virginia,76.0,Jan14
2023,Oklahoma,56.0,Oklahoma State,72.0,Jan18
2023,Oklahoma,52.0,TCU,79.0,Jan24
2023,Oklahoma,61.0,Oklahoma State,71.0,Feb1
2023,Oklahoma,61.0,West Virginia,93.0,Feb4
2023,Oklahoma,83.0,Texas,85.0,Feb18
2023,Oklahoma,63.0,Texas Tech,74.0,Feb21
2023,Oklahoma,74.0,TCU,60.0,Mar4
2023,Oklahoma,49.0,Oklahoma State,57.0,Mar8
2023,Oklahoma State,77.0,UT Arlington,66.0,Nov7
2023,Oklahoma State,60.0,Southern Illinois,61.0,Nov10
2023,Oklahoma State,82.0,Tulsa,56.0,Nov25
2023,Oklahoma State,78.0,Prairie View,53.0,Nov27
2023,Oklahoma State,65.0,Sam Houston State,51.0,Dec6
2023,Oklahoma State,65.0,Virginia Tech,70.0,Dec11
2023,Oklahoma State,59.0,Wichita State,49.0,Dec17
2023,Oklahoma State,81.0,Texas A&M-Corpus Christi,58.0,Dec20
2023,Oklahoma State,67.0,West Virginia,60.0,Jan2
2023,Oklahoma State,46.0,Texas,56.0,Jan7
2023,Oklahoma State,75.0,Texas,89.0,Jan24
2023,Oklahoma State,79.0,TCU,73.0,Feb4
2023,Oklahoma State,71.0,Texas Tech,68.0,Feb8
2023,Oklahoma State,75.0,TCU,100.0,Feb18
2023,Oklahoma State,67.0,West Virginia,85.0,Feb20
2023,Oklahoma State,71.0,Texas Tech,68.0,Mar4
2023,Oklahoma State,47.0,Texas,61.0,Mar9
2023,Old Dominion,72.0,Virginia Wesleyan,58.0,Nov14
2023,Old Dominion,71.0,Virginia Tech,75.0,Nov17
2023,Old Dominion,72.0,William & Mary,62.0,Dec7
2023,Old Dominion,71.0,Troy,78.0,Jan5
2023,Old Dominion,66.0,South Alabama,64.0,Jan26
2023,Old Dominion,70.0,Texas State,68.0,Feb11
2023,Old Dominion,69.0,Southern Mississippi,64.0,Feb22
2023,Old Dominion,36.0,Texas State,65.0,Mar2
2023,Omaha,88.0,Southern,78.0,Nov26
2023,Omaha,104.0,Midland Lutheran,72.0,Dec13
2023,Omaha,89.0,Oral Roberts,92.0,Dec29
2023,Omaha,78.0,Western Illinois,74.0,Jan5
2023,Omaha,68.0,St. Thomas,80.0,Jan7
2023,Omaha,61.0,South Dakota State,84.0,Jan19
2023,Omaha,68.0,South Dakota,84.0,Jan21
2023,Omaha,64.0,Oral Roberts,73.0,Jan28
2023,Omaha,83.0,St. Thomas,89.0,Feb2
2023,Omaha,72.0,Western Illinois,75.0,Feb4
2023,Omaha,80.0,South Dakota,72.0,Feb16
2023,Omaha,70.0,South Dakota State,91.0,Feb18
2023,Omaha,55.0,South Dakota State,63.0,Mar4
2023,Oral Roberts,70.0,Saint Mary's (CA),78.0,Nov7
2023,Oral Roberts,95.0,John Brown,62.0,Nov11
2023,Oral Roberts,82.0,Texas Southern,64.0,Nov15
2023,Oral Roberts,98.0,Oklahoma Baptist,86.0,Nov19
2023,Oral Roberts,85.0,Utah State,95.0,Nov22
2023,Oral Roberts,81.0,Rogers State,70.0,Nov27
2023,Oral Roberts,116.0,,68.0,Nov29
2023,Oral Roberts,77.0,Tulsa,66.0,Dec3
2023,Oral Roberts,79.0,South Dakota State,40.0,Dec19
2023,Oral Roberts,87.0,Western Illinois,63.0,Jan12
2023,Oral Roberts,81.0,St. Thomas,69.0,Jan14
2023,Oral Roberts,103.0,South Dakota,53.0,Jan30
2023,Oral Roberts,95.0,St. Thomas,88.0,Feb9
2023,Oral Roberts,82.0,Western Illinois,73.0,Feb11
2023,Oral Roberts,82.0,South Dakota,70.0,Feb23
2023,Oral Roberts,69.0,South Dakota State,65.0,Feb25
2023,Oral Roberts,70.0,St. Thomas,65.0,Mar6
2023,Oregon,56.0,UC Irvine,69.0,Nov11
2023,Oregon,74.0,Villanova,67.0,Nov27
2023,Oregon,74.0,Washington State,60.0,Dec1
2023,Oregon,56.0,UCLA,65.0,Dec4
2023,Oregon,71.0,UC Riverside,65.0,Dec14
2023,Oregon,78.0,Portland,56.0,Dec17
2023,Oregon,72.0,Utah Valley,77.0,Dec20
2023,Oregon,77.0,Oregon State,68.0,Dec31
2023,Oregon,70.0,Utah,60.0,Jan7
2023,Oregon,64.0,Stanford,71.0,Jan21
2023,Oregon,68.0,Utah,56.0,Jan28
2023,Oregon,78.0,Southern California,60.0,Feb9
2023,Oregon,63.0,UCLA,70.0,Feb11
2023,Oregon,71.0,Washington,72.0,Feb15
2023,Oregon,65.0,Washington State,68.0,Feb19
2023,Oregon,69.0,Oregon State,67.0,Feb25
2023,Oregon,73.0,Stanford,68.0,Mar4
2023,Oregon,75.0,Washington State,70.0,Mar9
2023,Oregon,56.0,UCLA,75.0,Mar10
2023,Oregon State,73.0,Tulsa,70.0,Nov8
2023,Oregon State,83.0,Bushnell,66.0,Nov15
2023,Oregon State,66.0,Portland State,79.0,Nov19
2023,Oregon State,71.0,Portland State,83.0,Nov27
2023,Oregon State,66.0,Washington,65.0,Dec1
2023,Oregon State,62.0,Southern California,63.0,Dec4
2023,Oregon State,54.0,Texas A&M,72.0,Dec11
2023,Oregon State,73.0,Seattle,58.0,Dec15
2023,Oregon State,60.0,Utah,79.0,Jan5
2023,Oregon State,46.0,Stanford,67.0,Jan19
2023,Oregon State,44.0,Utah,63.0,Jan26
2023,Oregon State,47.0,UCLA,62.0,Feb9
2023,Oregon State,61.0,Southern California,58.0,Feb11
2023,Oregon State,62.0,Washington State,80.0,Feb16
2023,Oregon State,47.0,Washington,61.0,Feb18
2023,Oregon State,60.0,Stanford,83.0,Mar2
2023,Pacific,78.0,Stanford,88.0,Nov7
2023,Pacific,74.0,UC Davis,72.0,Dec1
2023,Pacific,71.0,UC Santa Barbara,82.0,Dec3
2023,Pacific,73.0,Cal State East Bay,79.0,Dec11
2023,Pacific,80.0,Cal State Stanislaus,56.0,Dec13
2023,Pacific,59.0,San Jose State,58.0,Dec17
2023,Pacific,84.0,San Diego,82.0,Jan5
2023,Pacific,80.0,Pepperdine,75.0,Jan7
2023,Pacific,81.0,Santa Clara,92.0,Jan14
2023,Pacific,57.0,San Francisco,78.0,Jan19
2023,Pacific,95.0,Santa Clara,89.0,Jan28
2023,Pacific,81.0,Pepperdine,73.0,Feb2
2023,Pacific,73.0,Portland,81.0,Feb9
2023,Pacific,99.0,San Diego,94.0,Feb11
2023,Pacific,68.0,San Francisco,76.0,Feb16
2023,Pacific,52.0,Saint Mary's (CA),83.0,Feb23
2023,Pacific,81.0,Portland,77.0,Feb25
2023,Pacific,84.0,Pepperdine,71.0,Mar2
2023,Pacific,63.0,San Francisco,80.0,Mar3
2023,Penn State,93.0,Winthrop,68.0,Nov7
2023,Penn State,59.0,Virginia Tech,61.0,Nov18
2023,Penn State,77.0,Quinnipiac,68.0,Dec22
2023,Penn State,63.0,Purdue,76.0,Jan8
2023,Penn State,60.0,Wisconsin,63.0,Jan17
2023,Penn State,45.0,Rutgers,65.0,Jan24
2023,Penn State,60.0,Purdue,80.0,Feb1
2023,Penn State,74.0,Wisconsin,79.0,Feb8
2023,Penn State,56.0,Rutgers,59.0,Feb26
2023,Penn State,65.0,Purdue,67.0,Mar12
2023,Pennsylvania,74.0,Towson,80.0,Nov13
2023,Pennsylvania,58.0,West Virginia,92.0,Nov18
2023,Pennsylvania,80.0,Saint Joseph's,85.0,Nov30
2023,Pennsylvania,59.0,Villanova,70.0,Dec7
2023,Pennsylvania,77.0,Temple,57.0,Dec10
2023,Pennsylvania,93.0,Wilkes,61.0,Dec28
2023,Pennsylvania,60.0,Princeton,72.0,Jan16
2023,Pennsylvania,63.0,Yale,70.0,Jan21
2023,Pennsylvania,66.0,Yale,64.0,Feb17
2023,Pennsylvania,69.0,Princeton,77.0,Mar4
2023,Pennsylvania,70.0,Princeton,77.0,Mar11
2023,Pepperdine,106.0,Rice,67.0,Nov7
2023,Pepperdine,94.0,Vanguard,80.0,Nov15
2023,Pepperdine,64.0,UC Irvine,55.0,Nov19
2023,Pepperdine,53.0,UCLA,100.0,Nov23
2023,Pepperdine,64.0,UC Santa Barbara,67.0,Dec10
2023,Pepperdine,92.0,Cal State Los Angeles,69.0,Dec19
2023,Pepperdine,79.0,Santa Clara,89.0,Jan5
2023,Pepperdine,89.0,San Diego,92.0,Jan12
2023,Pepperdine,44.0,Saint Mary's (CA),73.0,Jan19
2023,Pepperdine,76.0,Portland,91.0,Jan21
2023,Pepperdine,78.0,San Diego,87.0,Jan26
2023,Pepperdine,94.0,Portland,93.0,Feb4
2023,Pepperdine,80.0,San Francisco,88.0,Feb11
2023,Pepperdine,82.0,Santa Clara,91.0,Feb23
2023,Pittsburgh,80.0,Tennessee-Martin,58.0,Nov7
2023,Pittsburgh,56.0,West Virginia,81.0,Nov11
2023,Pittsburgh,67.0,Virginia Commonwealth,71.0,Nov17
2023,Pittsburgh,80.0,William & Mary,64.0,Nov25
2023,Pittsburgh,74.0,Vanderbilt,75.0,Dec7
2023,Pittsburgh,91.0,Sacred Heart,66.0,Dec10
2023,Pittsburgh,84.0,Syracuse,82.0,Dec20
2023,Pittsburgh,68.0,Virginia,65.0,Jan3
2023,Pittsburgh,81.0,Wake Forest,79.0,Jan25
2023,Pittsburgh,72.0,Virginia Tech,79.0,Feb18
2023,Pittsburgh,99.0,Syracuse,82.0,Feb25
2023,Portland,89.0,Lewis & Clark,62.0,Nov7
2023,Portland,98.0,Portland State,91.0,Nov11
2023,Portland,68.0,Seattle,80.0,Nov19
2023,Portland,83.0,Villanova,71.0,Nov25
2023,Portland,100.0,Multnomah,79.0,Nov30
2023,Portland,65.0,UC Riverside,76.0,Dec22
2023,Portland,43.0,Saint Mary's (CA),85.0,Jan7
2023,Portland,92.0,San Francisco,87.0,Jan12
2023,Portland,88.0,San Diego,83.0,Jan19
2023,Portland,80.0,San Diego,61.0,Feb2
2023,Portland,64.0,Saint Mary's (CA),81.0,Feb11
2023,Portland,84.0,Santa Clara,103.0,Feb18
2023,Portland,89.0,San Francisco,92.0,Feb23
2023,Portland,92.0,San Diego,74.0,Mar2
2023,Portland State,71.0,Seattle,83.0,Nov13
2023,Portland State,113.0,Evergreen State,40.0,Nov16
2023,Portland State,114.0,Portland Bible College,31.0,Nov30
2023,Portland State,75.0,Santa Clara,78.0,Dec13
2023,Portland State,73.0,UC Santa Barbara,85.0,Dec17
2023,Portland State,63.0,Sacramento State,74.0,Dec31
2023,Portland State,68.0,Weber State,84.0,Jan19
2023,Portland State,57.0,Weber State,65.0,Feb18
2023,Portland State,74.0,Sacramento State,76.0,Feb27
2023,Prairie View,94.0,Kansas Christian,79.0,Nov7
2023,Prairie View,95.0,North American,68.0,Nov9
2023,Prairie View,70.0,Washington State,59.0,Nov15
2023,Prairie View,79.0,Tennessee-Martin,80.0,Nov20
2023,Prairie View,75.0,UTSA,82.0,Nov22
2023,Prairie View,62.0,Rice,70.0,Nov30
2023,Prairie View,66.0,Texas A&M,86.0,Dec30
2023,Prairie View,62.0,Southern,66.0,Jan4
2023,Prairie View,89.0,Texas Southern,74.0,Jan28
2023,Prairie View,65.0,Southern,79.0,Feb11
2023,Prairie View,78.0,Texas Southern,74.0,Mar4
2023,Presbyterian,76.0,Carolina,42.0,Nov7
2023,Presbyterian,58.0,The Citadel,70.0,Nov10
2023,Presbyterian,61.0,UAB,92.0,Nov16
2023,Presbyterian,72.0,Virginia Military Institute,57.0,Nov29
2023,Presbyterian,63.0,Wofford,76.0,Dec1
2023,Presbyterian,57.0,South Carolina,68.0,Dec11
2023,Presbyterian,90.0,Allen,70.0,Dec19
2023,Presbyterian,51.0,Radford,69.0,Dec31
2023,Presbyterian,72.0,Winthrop,82.0,Jan4
2023,Presbyterian,60.0,South Carolina Upstate,61.0,Jan18
2023,Presbyterian,80.0,UNC Asheville,88.0,Jan25
2023,Presbyterian,58.0,Winthrop,76.0,Jan28
2023,Presbyterian,59.0,Radford,67.0,Feb1
2023,Presbyterian,72.0,UNC Asheville,76.0,Feb11
2023,Presbyterian,57.0,South Carolina Upstate,59.0,Feb22
2023,Princeton,92.0,Cairn,58.0,Nov30
2023,Princeton,88.0,Kean,70.0,Dec23
2023,Princeton,65.0,Yale,87.0,Jan28
2023,Princeton,83.0,Yale,93.0,Feb18
2023,Princeton,74.0,Yale,65.0,Mar12
2023,Providence,66.0,Rider,65.0,Nov8
2023,Providence,100.0,Stonehill,76.0,Nov15
2023,Providence,73.0,Saint Louis,76.0,Nov20
2023,Providence,62.0,TCU,75.0,Nov30
2023,Providence,88.0,Rhode Island,74.0,Dec3
2023,Providence,71.0,Seton Hall,67.0,Dec17
2023,Providence,83.0,St. John's (NY),80.0,Jan7
2023,Providence,70.0,Villanova,65.0,Jan29
2023,Providence,83.0,Xavier,85.0,Feb1
2023,Providence,68.0,St. John's (NY),73.0,Feb11
2023,Providence,85.0,Villanova,72.0,Feb18
2023,Providence,89.0,Xavier,94.0,Mar1
2023,Providence,58.0,Seton Hall,82.0,Mar4
2023,Purdue,80.0,West Virginia,68.0,Nov24
2023,Purdue,64.0,Rutgers,65.0,Jan2
2023,Purdue,63.0,Wisconsin,61.0,Mar2
2023,Purdue,70.0,Rutgers,65.0,Mar10
2023,Purdue-Fort Wayne,81.0,Southern Illinois-Edwardsville,76.0,Nov12
2023,Purdue-Fort Wayne,111.0,Manchester,31.0,Nov14
2023,Purdue-Fort Wayne,58.0,Southern Mississippi,70.0,Nov23
2023,Purdue-Fort Wayne,106.0,Bluffton,41.0,Nov27
2023,Purdue-Fort Wayne,89.0,Southeast Missouri State,68.0,Dec7
2023,Purdue-Fort Wayne,85.0,Texas A&M-Commerce,68.0,Dec19
2023,Purdue-Fort Wayne,83.0,Southern Indiana,59.0,Dec20
2023,Purdue-Fort Wayne,70.0,Robert Morris,75.0,Dec29
2023,Purdue-Fort Wayne,76.0,Youngstown State,71.0,Dec31
2023,Purdue-Fort Wayne,88.0,Wright State,80.0,Jan19
2023,Purdue-Fort Wayne,72.0,Youngstown State,81.0,Feb10
2023,Purdue-Fort Wayne,64.0,Robert Morris,71.0,Feb12
2023,Purdue-Fort Wayne,77.0,Wright State,75.0,Feb19
2023,Queens (NC),99.0,Clinton College,65.0,Nov10
2023,Queens (NC),107.0,Lynchburg,72.0,Nov23
2023,Queens (NC),89.0,Paine,60.0,Dec3
2023,Queens (NC),71.0,Stetson,65.0,Jan28
2023,Quinnipiac,67.0,Rhode Island,62.0,Nov7
2023,Quinnipiac,102.0,Stonehill,95.0,Nov10
2023,Quinnipiac,86.0,Albertus Magnus,68.0,Nov18
2023,Quinnipiac,58.0,Stephen F. Austin,44.0,Nov25
2023,Quinnipiac,56.0,Saint Peter's,63.0,Dec18
2023,Quinnipiac,76.0,Siena,83.0,Dec30
2023,Quinnipiac,72.0,Rider,63.0,Jan6
2023,Quinnipiac,58.0,Saint Peter's,51.0,Jan13
2023,Quinnipiac,66.0,Siena,63.0,Feb17
2023,Quinnipiac,90.0,Rider,88.0,Feb19
2023,Radford,97.0,Bridgewater (VA),46.0,Nov14
2023,Radford,79.0,Averett,34.0,Nov16
2023,Radford,51.0,William & Mary,62.0,Nov23
2023,Radford,74.0,Virginia Military Institute,77.0,Dec10
2023,Radford,62.0,Virginia Commonwealth,70.0,Dec14
2023,Radford,58.0,UNC Asheville,62.0,Dec29
2023,Radford,60.0,South Carolina Upstate,65.0,Jan4
2023,Radford,66.0,Winthrop,52.0,Jan11
2023,Radford,55.0,South Carolina Upstate,52.0,Jan28
2023,Radford,69.0,Winthrop,66.0,Feb4
2023,Radford,54.0,UNC Asheville,63.0,Feb16
2023,Radford,78.0,Winthrop,69.0,Mar3
2023,Rhode Island,66.0,Texas State,70.0,Nov12
2023,Rhode Island,74.0,Stony Brook,64.0,Nov15
2023,Rhode Island,75.0,Tulane,78.0,Nov22
2023,Rhode Island,68.0,St. Bonaventure,67.0,Jan11
2023,Rhode Island,57.0,Richmond,64.0,Jan17
2023,Rhode Island,50.0,Saint Joseph's,64.0,Feb1
2023,Rhode Island,71.0,Saint Louis,76.0,Feb7
2023,Rhode Island,54.0,Virginia Commonwealth,55.0,Feb15
2023,Rice,85.0,St. Thomas (TX),48.0,Nov10
2023,Rice,96.0,Western Michigan,88.0,Nov19
2023,Rice,83.0,Texas State,71.0,Dec4
2023,Rice,81.0,Texas,87.0,Dec12
2023,Rice,92.0,North American,54.0,Dec15
2023,Rice,109.0,Jarvis Christian,64.0,Dec19
2023,Rice,81.0,Western Kentucky,78.0,Dec29
2023,Rice,72.0,UTEP,67.0,Dec31
2023,Rice,83.0,UTEP,82.0,Jan14
2023,Rice,88.0,UTSA,81.0,Jan16
2023,Rice,52.0,UAB,70.0,Jan28
2023,Rice,79.0,UTSA,84.0,Feb16
2023,Rice,83.0,Western Kentucky,77.0,Feb18
2023,Rice,57.0,UAB,85.0,Feb23
2023,Rice,72.0,UTSA,71.0,Mar8
2023,Rice,60.0,UAB,87.0,Mar9
2023,Richmond,69.0,Virginia Military Institute,48.0,Nov7
2023,Richmond,53.0,Wichita State,56.0,Nov17
2023,Richmond,71.0,Syracuse,74.0,Nov21
2023,Richmond,61.0,Temple,49.0,Nov22
2023,Richmond,67.0,Toledo,90.0,Nov30
2023,Richmond,57.0,William & Mary,58.0,Dec3
2023,Richmond,63.0,St. Bonaventure,71.0,Jan14
2023,Richmond,62.0,Virginia Commonwealth,74.0,Jan20
2023,Richmond,62.0,St. Bonaventure,66.0,Feb1
2023,Richmond,81.0,Saint Louis,78.0,Feb21
2023,Richmond,58.0,Virginia Commonwealth,73.0,Feb24
2023,Richmond,67.0,Saint Joseph's,83.0,Mar1
2023,Rider,87.0,College of New Jersey,50.0,Nov12
2023,Rider,68.0,Stetson,78.0,Nov18
2023,Rider,46.0,Rutgers,76.0,Nov22
2023,Rider,78.0,Stonehill,67.0,Dec7
2023,Rider,63.0,Siena,68.0,Jan8
2023,Rider,82.0,Saint Peter's,61.0,Feb3
2023,Rider,69.0,Siena,66.0,Feb24
2023,Rider,73.0,Saint Peter's,60.0,Mar2
2023,Rider,62.0,Saint Peter's,70.0,Mar8
2023,Robert Morris,84.0,Pittsburgh-Greensburg,49.0,Nov9
2023,Robert Morris,111.0,West Virginia Wesleyan,56.0,Nov16
2023,Robert Morris,70.0,South Alabama,84.0,Nov27
2023,Robert Morris,80.0,Wright State,59.0,Dec1
2023,Robert Morris,77.0,Saint Francis (PA),66.0,Dec21
2023,Robert Morris,56.0,Youngstown State,78.0,Jan5
2023,Robert Morris,67.0,Wright State,82.0,Feb4
2023,Robert Morris,83.0,Youngstown State,64.0,Feb21
2023,Rutgers,88.0,Sacred Heart,50.0,Nov10
2023,Rutgers,66.0,Temple,72.0,Nov18
2023,Rutgers,43.0,Seton Hall,45.0,Dec11
2023,Rutgers,81.0,Wake Forest,57.0,Dec17
2023,Rutgers,58.0,Wisconsin,57.0,Feb18
2023,Sacramento State,50.0,UCLA,76.0,Nov7
2023,Sacramento State,65.0,UC San Diego,55.0,Nov12
2023,Sacramento State,58.0,UC Merced,43.0,Nov18
2023,Sacramento State,71.0,UC Davis,82.0,Nov22
2023,Sacramento State,87.0,Southern Utah,91.0,Nov26
2023,Sacramento State,65.0,Santa Clara,72.0,Dec3
2023,Sacramento State,72.0,Cal State Stanislaus,51.0,Dec28
2023,Sacramento State,48.0,Weber State,50.0,Jan21
2023,Sacramento State,49.0,Weber State,52.0,Feb16
2023,Sacramento State,64.0,Weber State,70.0,Mar6
2023,Sacred Heart,100.0,Western New England,59.0,Nov28
2023,Sacred Heart,64.0,Stony Brook,71.0,Dec12
2023,Sacred Heart,59.0,Saint Joseph's,77.0,Dec19
2023,Sacred Heart,67.0,Stonehill,74.0,Dec29
2023,Sacred Heart,79.0,St. Francis (NY),82.0,Jan14
2023,Sacred Heart,54.0,Saint Francis (PA),51.0,Jan16
2023,Sacred Heart,58.0,Wagner,68.0,Jan22
2023,Sacred Heart,81.0,Stonehill,82.0,Jan28
2023,Sacred Heart,65.0,Wagner,56.0,Feb2
2023,Sacred Heart,76.0,Saint Francis (PA),78.0,Feb9
2023,Sacred Heart,63.0,St. Francis (NY),70.0,Feb23
2023,Sacred Heart,67.0,Wagner,55.0,Mar1
2023,Saint Francis (PA),58.0,St. Bonaventure,71.0,Nov7
