year_string,team_1_name,team_1_score,team_2_name,team_2_score,date_string
2012,Alabama A&M,81,Alcorn State,71,20-Feb
2012,Alabama A&M,52,Prairie View,60,25-Feb
2012,Alabama A&M,59,Texas Southern,69,27-Feb
2012,Alabama A&M,73,Jackson State,53,1-Mar
2012,Alabama A&M,72,Grambling,75,3-Mar
2012,Alabama A&M,62,Texas Southern,75,7-Mar
2012,Alabama-Birmingham,60,Creighton,70,16-Nov
2012,Alabama-Birmingham,55,Murray State,62,20-Nov
2012,Alabama-Birmingham,71,Troy,59,22-Nov
2012,Alabama-Birmingham,46,Wichita State,68,25-Nov
2012,Alabama-Birmingham,54,Tennessee-Martin,59,27-Nov
2012,Alabama-Birmingham,47,South Alabama,55,30-Nov
2012,Alabama-Birmingham,48,Kent State,57,3-Dec
2012,Alabama-Birmingham,66,Middle Tennessee,56,7-Dec
2012,Alabama-Birmingham,49,Virginia Commonwealth,68,20-Dec
2012,Alabama-Birmingham,70,Jacksonville,65,22-Dec
2012,Alabama-Birmingham,56,George Washington,49,28-Dec
2012,Alabama-Birmingham,61,Florida,79,3-Jan
2012,Alabama-Birmingham,59,Memphis,62,7-Jan
2012,Alabama-Birmingham,59,Marshall,61,11-Jan
2012,Alabama-Birmingham,55,Southern Mississippi,59,14-Jan
2012,Alabama-Birmingham,61,Rice,60,18-Jan
2012,Alabama-Birmingham,41,Central Florida,48,21-Jan
2012,Alabama-Birmingham,56,Marshall,49,25-Jan
2012,Alabama-Birmingham,66,East Carolina,73,28-Jan
2012,Alabama-Birmingham,80,Houston,69,1-Feb
2012,Alabama-Birmingham,61,Texas-El Paso,60,4-Feb
2012,Alabama-Birmingham,71,Southern Mississippi,61,8-Feb
2012,Alabama-Birmingham,45,Memphis,79,11-Feb
2012,Alabama-Birmingham,47,Southern Methodist,28,15-Feb
2012,Alabama-Birmingham,81,Tulane,73,18-Feb
2012,Alabama-Birmingham,61,East Carolina,57,25-Feb
2012,Alabama-Birmingham,68,Tulsa,64,Feb-29
2012,Alabama-Birmingham,63,Central Florida,71,3-Mar
2012,Alabama-Birmingham,72,Tulane,64,7-Mar
2012,Alabama-Birmingham,54,Central Florida,64,8-Mar
2012,Alabama State,49,Marshall,67,11-Nov
2012,Alabama State,40,Cincinnati,65,13-Nov
2012,Alabama State,60,Northwestern State,67,17-Nov
2012,Alabama State,65,Jacksonville State,78,19-Nov
2012,Alabama State,55,Evansville,62,29-Nov
2012,Alabama State,60,Florida International,57,3-Dec
2012,Alabama State,48,Stephen F. Austin,74,10-Dec
2012,Alabama State,88,Texas Wesleyan,80,11-Dec
2012,Alabama State,35,Saint Louis,65,17-Dec
2012,Alabama State,45,Clemson,70,19-Dec
2012,Alabama State,56,Detroit Mercy,80,22-Dec
2012,Alabama State,78,Reinhardt,72,29-Dec
2012,Alabama State,73,Grambling,62,3-Jan
2012,Alabama State,81,Jackson State,78,5-Jan
2012,Alabama State,60,Mississippi Valley State,67,7-Jan
2012,Alabama State,62,Arkansas-Pine Bluff,56,9-Jan
2012,Alabama State,60,Alcorn State,61,21-Jan
2012,Alabama State,56,Southern,68,23-Jan
2012,Alabama State,57,Prairie View,64,28-Jan
2012,Alabama State,66,Texas Southern,59,30-Jan
2012,Alabama State,58,Mississippi Valley State,70,4-Feb
2012,Alabama State,61,Arkansas-Pine Bluff,62,6-Feb
2012,Alabama State,78,Alcorn State,63,18-Feb
2012,Alabama State,53,Southern,55,20-Feb
2012,Alabama State,59,Texas Southern,67,25-Feb
2012,Alabama State,59,Prairie View,62,27-Feb
2012,Alabama State,63,Grambling,61,1-Mar
2012,Alabama State,49,Jackson State,46,3-Mar
2012,Alabama State,56,Arkansas-Pine Bluff,60,8-Mar
2012,Alabama,64,North Florida,44,11-Nov
2012,Alabama,74,Oakland,57,14-Nov
2012,Alabama,62,Maryland,42,17-Nov
2012,Alabama,70,Wichita State,60,18-Nov
2012,Alabama,65,Purdue,56,20-Nov
2012,Alabama,72,Virginia Commonwealth,64,27-Nov
2012,Alabama,55,Georgetown,57,1-Dec
2012,Alabama,62,Dayton,74,7-Dec
2012,Alabama,62,Detroit Mercy,54,11-Dec
2012,Alabama,58,Kansas State,71,17-Dec
2012,Alabama,69,Oklahoma State,52,21-Dec
2012,Alabama,72,Jacksonville,55,29-Dec
2012,Alabama,73,Georgia Tech,48,3-Jan
2012,Alabama,74,Georgia,59,7-Jan
2012,Alabama,69,Louisiana State,53,11-Jan
2012,Alabama,52,Mississippi State,56,14-Jan
2012,Alabama,59,Vanderbilt,69,19-Jan
2012,Alabama,71,Kentucky,77,21-Jan
2012,Alabama,54,South Carolina,56,25-Jan
2012,Alabama,72,Arkansas,66,28-Jan
2012,Alabama,69,Mississippi,67,4-Feb
2012,Alabama,68,Auburn,50,7-Feb
2012,Alabama,58,Louisiana State,67,11-Feb
2012,Alabama,52,Florida,61,14-Feb
2012,Alabama,62,Tennessee,50,18-Feb
2012,Alabama,79,Arkansas,68,23-Feb
2012,Alabama,67,Mississippi State,50,25-Feb
2012,Alabama,55,Auburn,49,Feb-29
2012,Alabama,51,Mississippi,60,3-Mar
2012,Alabama,63,South Carolina,57,8-Mar
2012,Alabama,63,Florida,66,9-Mar
2012,Alabama,57,Creighton,58,16-Mar
2012,Albany (NY),56,Pittsburgh,89,11-Nov
2012,Albany (NY),77,Brown,68,14-Nov
2012,Albany (NY),74,Syracuse,98,15-Nov
2012,Albany (NY),85,Monmouth,49,21-Nov
2012,Albany (NY),46,George Mason,66,22-Nov
2012,Albany (NY),69,Navy,62,25-Nov
2012,Albany (NY),81,Fairleigh Dickinson,62,27-Nov
2012,Albany (NY),60,Siena,64,5-Dec
2012,Albany (NY),87,Colgate,63,7-Dec
2012,Albany (NY),82,Cornell,85,17-Dec
2012,Albany (NY),76,St. Francis (NY),64,19-Dec
2012,Albany (NY),82,Dartmouth,74,23-Dec
2012,Albany (NY),72,Maryland,83,28-Dec
2012,Albany (NY),65,Mount St. Mary's,64,31-Dec
2012,Albany (NY),88,Hartford,63,2-Jan
2012,Albany (NY),89,Maryland-Baltimore County,72,5-Jan
2012,Albany (NY),68,Stony Brook,81,8-Jan
2012,Albany (NY),86,New Hampshire,63,11-Jan
2012,Albany (NY),76,Maine,75,14-Jan
2012,Albany (NY),57,Boston University,70,16-Jan
2012,Albany (NY),69,Vermont,73,19-Jan
2012,Albany (NY),74,Binghamton,68,25-Jan
2012,Albany (NY),72,Hartford,60,28-Jan
2012,Albany (NY),87,Maryland-Baltimore County,76,1-Feb
2012,Albany (NY),69,Stony Brook,76,4-Feb
2012,Albany (NY),78,Boston University,81,6-Feb
2012,Albany (NY),64,New Hampshire,69,9-Feb
2012,Albany (NY),76,Maine,68,11-Feb
2012,Albany (NY),47,Vermont,50,15-Feb
2012,Albany (NY),70,Rider,61,18-Feb
2012,Albany (NY),74,Binghamton,63,23-Feb
2012,Albany (NY),63,New Hampshire,45,3-Mar
2012,Albany (NY),55,Stony Brook,57,4-Mar
2012,Albany (NY),79,Manhattan,89,14-Mar
2012,Alcorn State,76,Blue Mountain College,39,12-Nov
2012,Alcorn State,62,West Virginia,97,17-Nov
2012,Alcorn State,58,Kent State,77,19-Nov
2012,Alcorn State,41,Tulane,83,25-Nov
2012,Alcorn State,65,San Diego,66,26-Nov
2012,Alcorn State,56,New Orleans,63,27-Nov
2012,Alcorn State,44,Texas A&M,56,30-Nov
2012,Alcorn State,62,South Alabama,102,11-Dec
2012,Alcorn State,106,Atlanta Christian,101,13-Dec
2012,Alcorn State,46,Nebraska,60,17-Dec
2012,Alcorn State,84,Rust,53,20-Dec
2012,Alcorn State,49,Southern Mississippi,80,29-Dec
2012,Alcorn State,52,Texas Southern,87,3-Jan
2012,Alcorn State,47,Prairie View,55,5-Jan
2012,Alcorn State,63,Jackson State,60,7-Jan
2012,Alcorn State,71,Grambling,72,9-Jan
2012,Alcorn State,66,Mississippi Valley State,85,14-Jan
2012,Alcorn State,68,Arkansas-Pine Bluff,75,16-Jan
2012,Alcorn State,54,Southern,65,28-Jan
2012,Alcorn State,57,Jackson State,46,4-Feb
2012,Alcorn State,57,Grambling,55,6-Feb
2012,Alcorn State,63,Mississippi Valley State,71,11-Feb
2012,Alcorn State,66,Arkansas-Pine Bluff,58,13-Feb
2012,Alcorn State,60,Southern,40,25-Feb
2012,Alcorn State,51,Texas Southern,54,1-Mar
2012,Alcorn State,61,Prairie View,64,3-Mar
2012,Alcorn State,103,Prairie View,79,8-Mar
2012,Alcorn State,55,Texas Southern,60,9-Mar
2012,American,56,Richmond,66,11-Nov
2012,American,62,Maryland-Eastern Shore,64,14-Nov
2012,American,62,Florida Atlantic,56,16-Nov
2012,American,66,Columbia,58,19-Nov
2012,American,74,Quinnipiac,73,22-Nov
2012,American,65,Cornell,63,27-Nov
2012,American,77,Howard,66,29-Nov
2012,American,69,Maryland-Baltimore County,58,1-Dec
2012,American,66,Saint Joseph's,60,4-Dec
2012,American,74,Hampton,72,7-Dec
2012,American,61,Saint Francis (PA),66,10-Dec
2012,American,55,Georgetown,81,17-Dec
2012,American,52,Villanova,73,22-Dec
2012,American,42,Mount St. Mary's,49,29-Dec
2012,American,70,Brown,61,2-Jan
2012,American,82,Colgate,54,7-Jan
2012,American,60,Lehigh,71,11-Jan
2012,American,67,Holy Cross,54,14-Jan
2012,American,67,Navy,60,18-Jan
2012,American,67,Army,55,21-Jan
2012,American,61,Bucknell,67,25-Jan
2012,American,69,Lafayette,61,28-Jan
2012,American,59,Colgate,58,4-Feb
2012,American,71,Lehigh,62,9-Feb
2012,American,52,Holy Cross,59,11-Feb
2012,American,69,Navy,47,15-Feb
2012,American,74,Army,50,18-Feb
2012,American,50,Bucknell,55,23-Feb
2012,American,76,Lafayette,69,25-Feb
2012,American,57,Army,40,Feb-29
2012,American,66,Lehigh,85,3-Mar
2012,American,61,Buffalo,78,14-Mar
2012,Appalachian State,90,Lees-McRae,61,11-Nov
2012,Appalachian State,68,East Tennessee State,81,15-Nov
2012,Appalachian State,68,Tennessee Tech,63,19-Nov
2012,Appalachian State,47,East Carolina,67,22-Nov
2012,Appalachian State,81,Milligan,58,26-Nov
2012,Appalachian State,78,North Carolina-Greensboro,64,1-Dec
2012,Appalachian State,62,Georgia Southern,73,3-Dec
2012,Appalachian State,56,Minnesota,70,6-Dec
2012,Appalachian State,48,East Tennessee State,65,10-Dec
2012,Appalachian State,82,North Carolina,97,17-Dec
2012,Appalachian State,77,Campbell,74,22-Dec
2012,Appalachian State,54,Miami (FL),84,30-Dec
2012,Appalachian State,68,Samford,63,5-Jan
2012,Appalachian State,63,Chattanooga,65,7-Jan
2012,Appalachian State,56,Furman,50,12-Jan
2012,Appalachian State,79,Davidson,83,14-Jan
2012,Appalachian State,61,Wofford,73,19-Jan
2012,Appalachian State,84,Western Carolina,72,21-Jan
2012,Appalachian State,73,North Carolina-Greensboro,77,26-Jan
2012,Appalachian State,81,Elon,66,28-Jan
2012,Appalachian State,52,Samford,53,2-Feb
2012,Appalachian State,62,College of Charleston,74,4-Feb
2012,Appalachian State,59,Elon,82,6-Feb
2012,Appalachian State,79,Furman,69,9-Feb
2012,Appalachian State,64,Wofford,66,11-Feb
2012,Appalachian State,79,Chattanooga,70,15-Feb
2012,Appalachian State,76,Winthrop,64,18-Feb
2012,Appalachian State,51,Citadel,62,22-Feb
2012,Appalachian State,75,Western Carolina,83,25-Feb
2012,Appalachian State,93,College of Charleston,81,2-Mar
2012,Appalachian State,55,North Carolina-Greensboro,65,3-Mar
2012,Arizona State,78,Montana State,72,11-Nov
2012,Arizona State,60,Pepperdine,66,15-Nov
2012,Arizona State,71,New Mexico,76,18-Nov
2012,Arizona State,44,Fairfield,55,24-Nov
2012,Arizona State,84,Wake Forest,56,25-Nov
2012,Arizona State,64,DePaul,68,27-Nov
2012,Arizona State,67,Tulsa,64,3-Dec
2012,Arizona State,61,Nevada,69,7-Dec
2012,Arizona State,60,North Dakota State,57,10-Dec
2012,Arizona State,68,Northern Arizona,69,17-Dec
2012,Arizona State,61,Southern Mississippi,64,19-Dec
2012,Arizona State,65,Fresno State,68,21-Dec
2012,Arizona State,51,Arizona,68,31-Dec
2012,Arizona State,62,Southern California,53,5-Jan
2012,Arizona State,58,UCLA,75,7-Jan
2012,Arizona State,58,Oregon,67,12-Jan
2012,Arizona State,76,Oregon State,66,14-Jan
2012,Arizona State,54,Colorado,69,19-Jan
2012,Arizona State,43,Utah,64,21-Jan
2012,Arizona State,54,Washington,60,26-Jan
2012,Arizona State,71,Washington State,67,28-Jan
2012,Arizona State,44,Stanford,68,2-Feb
2012,Arizona State,47,University of California,68,4-Feb
2012,Arizona State,57,Utah,52,9-Feb
2012,Arizona State,49,Colorado,63,11-Feb
2012,Arizona State,69,Washington,77,16-Feb
2012,Arizona State,50,Washington State,72,18-Feb
2012,Arizona State,57,UCLA,66,23-Feb
2012,Arizona State,56,Southern California,52,25-Feb
2012,Arizona State,87,Arizona,80,4-Mar
2012,Arizona State,65,Stanford,85,7-Mar
2012,Arizona,73,Valparaiso,64,7-Nov
2012,Arizona,67,Duquesne,59,9-Nov
2012,Arizona,73,Ball State,63,13-Nov
2012,Arizona,81,St. John's (NY),72,17-Nov
2012,Arizona,57,Mississippi State,67,18-Nov
2012,Arizona,57,San Diego State,61,23-Nov
2012,Arizona,83,New Mexico State,76,29-Nov
2012,Arizona,53,Northern Arizona,39,3-Dec
2012,Arizona,72,Florida,78,7-Dec
2012,Arizona,63,Clemson,47,10-Dec
2012,Arizona,60,Gonzaga,71,17-Dec
2012,Arizona,85,Oakland,73,20-Dec
2012,Arizona,100,Bryant,60,22-Dec
2012,Arizona,58,UCLA,65,5-Jan
2012,Arizona,57,Southern California,46,8-Jan
2012,Arizona,81,Oregon State,73,12-Jan
2012,Arizona,57,Oregon,59,14-Jan
2012,Arizona,77,Utah,51,19-Jan
2012,Arizona,63,Colorado,64,21-Jan
2012,Arizona,85,Washington State,61,26-Jan
2012,Arizona,67,Washington,69,28-Jan
2012,Arizona,78,University of California,74,2-Feb
2012,Arizona,56,Stanford,43,4-Feb
2012,Arizona,71,Colorado,57,9-Feb
2012,Arizona,70,Utah,61,11-Feb
2012,Arizona,76,Washington State,72,16-Feb
2012,Arizona,70,Washington,79,18-Feb
2012,Arizona,70,Southern California,54,23-Feb
2012,Arizona,65,UCLA,63,25-Feb
2012,Arizona,66,UCLA,58,8-Mar
2012,Arizona,72,Oregon State,61,9-Mar
2012,Arizona,51,Colorado,53,10-Mar
2012,Arizona,54,Bucknell,65,14-Mar
2012,Arkansas-Little Rock,49,Tulsa,65,11-Nov
2012,Arkansas-Little Rock,72,Northwestern State,66,13-Nov
2012,Arkansas-Little Rock,75,IUPUI,70,15-Nov
2012,Arkansas-Little Rock,51,Eastern Michigan,62,18-Nov
2012,Arkansas-Little Rock,47,Michigan State,69,20-Nov
2012,Arkansas-Little Rock,54,Milwaukee,59,26-Nov
2012,Arkansas-Little Rock,65,Northwestern State,80,29-Nov
2012,Arkansas-Little Rock,63,Southern Methodist,69,4-Dec
2012,Arkansas-Little Rock,102,Philander Smith,59,6-Dec
2012,Arkansas-Little Rock,60,Missouri State,68,10-Dec
2012,Arkansas-Little Rock,55,Oral Roberts,58,12-Dec
2012,Arkansas-Little Rock,68,Louisiana Tech,71,17-Dec
2012,Arkansas-Little Rock,65,Illinois State,72,20-Dec
2012,Arkansas-Little Rock,69,North Texas,66,29-Dec
2012,Arkansas-Little Rock,66,Denver,59,31-Dec
2012,Arkansas-Little Rock,51,Kentucky,73,3-Jan
2012,Arkansas-Little Rock,40,Florida Atlantic,38,7-Jan
2012,Arkansas-Little Rock,72,Louisiana-Monroe,51,12-Jan
2012,Arkansas-Little Rock,63,Arkansas State,62,14-Jan
2012,Arkansas-Little Rock,49,Louisiana,68,19-Jan
2012,Arkansas-Little Rock,53,Western Kentucky,65,21-Jan
2012,Arkansas-Little Rock,75,South Alabama,50,26-Jan
2012,Arkansas-Little Rock,64,Denver,57,28-Jan
2012,Arkansas-Little Rock,70,Louisiana-Monroe,66,4-Feb
2012,Arkansas-Little Rock,72,Louisiana,70,9-Feb
2012,Arkansas-Little Rock,60,Middle Tennessee,68,11-Feb
2012,Arkansas-Little Rock,78,Florida International,64,16-Feb
2012,Arkansas-Little Rock,74,Troy,62,18-Feb
2012,Arkansas-Little Rock,67,North Texas,75,23-Feb
2012,Arkansas-Little Rock,62,Arkansas State,60,25-Feb
2012,Arkansas-Little Rock,63,Western Kentucky,68,4-Mar
2012,Arkansas-Pine Bluff,46,Oklahoma State,73,15-Nov
2012,Arkansas-Pine Bluff,44,Oral Roberts,80,16-Nov
2012,Arkansas-Pine Bluff,58,Florida International,56,21-Nov
2012,Arkansas-Pine Bluff,55,Southern Methodist,64,22-Nov
2012,Arkansas-Pine Bluff,59,Auburn,72,28-Nov
2012,Arkansas-Pine Bluff,50,Michigan,63,13-Dec
2012,Arkansas-Pine Bluff,62,DePaul,81,17-Dec
2012,Arkansas-Pine Bluff,53,Cincinnati,101,21-Dec
2012,Arkansas-Pine Bluff,55,Jacksonville State,78,28-Dec
2012,Arkansas-Pine Bluff,58,Texas-El Paso,79,29-Dec
2012,Arkansas-Pine Bluff,65,New Mexico State,81,31-Dec
2012,Arkansas-Pine Bluff,67,Mississippi Valley State,82,3-Jan
2012,Arkansas-Pine Bluff,68,Southern,69,14-Jan
2012,Arkansas-Pine Bluff,55,Texas Southern,69,21-Jan
2012,Arkansas-Pine Bluff,75,Prairie View,76,23-Jan
2012,Arkansas-Pine Bluff,55,Grambling,60,28-Jan
2012,Arkansas-Pine Bluff,73,Jackson State,69,30-Jan
2012,Arkansas-Pine Bluff,64,Southern,58,11-Feb
2012,Arkansas-Pine Bluff,65,Texas Southern,84,18-Feb
2012,Arkansas-Pine Bluff,61,Prairie View,58,20-Feb
2012,Arkansas-Pine Bluff,46,Jackson State,44,25-Feb
2012,Arkansas-Pine Bluff,68,Grambling,53,27-Feb
2012,Arkansas-Pine Bluff,78,Mississippi Valley State,67,1-Mar
2012,Arkansas-Pine Bluff,64,Mississippi Valley State,71,9-Mar
2012,Arkansas State,62,Lamar,65,11-Nov
2012,Arkansas State,46,Missouri State,77,15-Nov
2012,Arkansas State,63,Tennessee-Martin,45,17-Nov
2012,Arkansas State,54,Ohio,69,20-Nov
2012,Arkansas State,27,Louisville,54,22-Nov
2012,Arkansas State,79,Southeast Missouri State,63,29-Nov
2012,Arkansas State,58,St. Bonaventure,52,1-Dec
2012,Arkansas State,82,Austin Peay,86,5-Dec
2012,Arkansas State,71,Central Arkansas,64,10-Dec
2012,Arkansas State,87,Seattle,74,14-Dec
2012,Arkansas State,53,Murray State,66,17-Dec
2012,Arkansas State,108,Lyon,61,19-Dec
2012,Arkansas State,46,Saint Louis,70,22-Dec
2012,Arkansas State,54,Kent State,69,29-Dec
2012,Arkansas State,65,Louisiana-Monroe,63,31-Dec
2012,Arkansas State,50,Denver,53,5-Jan
2012,Arkansas State,75,North Texas,72,7-Jan
2012,Arkansas State,50,Florida Atlantic,58,9-Jan
2012,Arkansas State,46,Middle Tennessee,59,19-Jan
2012,Arkansas State,79,Louisiana,74,21-Jan
2012,Arkansas State,52,Denver,66,26-Jan
2012,Arkansas State,64,North Texas,76,28-Jan
2012,Arkansas State,72,Louisiana-Monroe,64,2-Feb
2012,Arkansas State,69,Seattle,75,4-Feb
2012,Arkansas State,57,South Alabama,74,9-Feb
2012,Arkansas State,65,Louisiana,68,11-Feb
2012,Arkansas State,83,Troy,59,16-Feb
2012,Arkansas State,77,Florida International,67,18-Feb
2012,Arkansas State,76,Western Kentucky,79,23-Feb
2012,Arkansas State,70,Florida Atlantic,55,3-Mar
2012,Arkansas State,64,Middle Tennessee,61,4-Mar
2012,Arkansas State,72,North Texas,76,5-Mar
2012,Arkansas,83,South Carolina Upstate,63,11-Nov
2012,Arkansas,91,Oakland,68,16-Nov
2012,Arkansas,78,Houston,87,18-Nov
2012,Arkansas,67,Utah Valley,59,22-Nov
2012,Arkansas,86,Grambling,44,26-Nov
2012,Arkansas,97,Mississippi Valley State,64,30-Nov
2012,Arkansas,62,Connecticut,75,3-Dec
2012,Arkansas,63,Oklahoma,78,10-Dec
2012,Arkansas,62,Southeastern Louisiana,55,17-Dec
2012,Arkansas,71,Eastern Kentucky,57,20-Dec
2012,Arkansas,77,Louisiana Tech,63,22-Dec
2012,Arkansas,80,Charlotte,67,28-Dec
2012,Arkansas,77,Texas Southern,49,30-Dec
2012,Arkansas,83,Savannah State,66,3-Jan
2012,Arkansas,98,Mississippi State,88,7-Jan
2012,Arkansas,63,Mississippi,71,11-Jan
2012,Arkansas,69,Louisiana State,60,14-Jan
2012,Arkansas,63,Kentucky,86,17-Jan
2012,Arkansas,66,Michigan,64,21-Jan
2012,Arkansas,56,Auburn,53,25-Jan
2012,Arkansas,82,Vanderbilt,74,31-Jan
2012,Arkansas,65,Louisiana State,71,4-Feb
2012,Arkansas,59,Georgia,81,8-Feb
2012,Arkansas,76,South Carolina,65,11-Feb
2012,Arkansas,58,Tennessee,77,15-Feb
2012,Arkansas,68,Florida,98,18-Feb
2012,Arkansas,77,Auburn,71,25-Feb
2012,Arkansas,75,Mississippi,77,28-Feb
2012,Arkansas,59,Mississippi State,79,3-Mar
2012,Arkansas,54,Louisiana State,70,8-Mar
2012,Army,72,Citadel,83,12-Nov
2012,Army,95,Marywood,40,16-Nov
2012,Army,51,Central Connecticut State,67,19-Nov
2012,Army,69,Bryant,65,22-Nov
2012,Army,75,Yale,84,26-Nov
2012,Army,53,NJIT,54,30-Nov
2012,Army,70,Binghamton,50,3-Dec
2012,Army,56,Marist,59,7-Dec
2012,Army,64,La Salle,76,10-Dec
2012,Army,61,Texas-Rio Grande Valley,59,18-Dec
2012,Army,67,Dartmouth,64,21-Dec
2012,Army,64,Presbyterian,71,28-Dec
2012,Army,79,St. Francis (NY),70,31-Dec
2012,Army,96,Longwood,77,3-Jan
2012,Army,59,Bucknell,75,7-Jan
2012,Army,63,Lafayette,75,11-Jan
2012,Army,75,Navy,62,14-Jan
2012,Army,91,Colgate,75,18-Jan
2012,Army,74,Holy Cross,68,25-Jan
2012,Army,64,Lehigh,83,29-Jan
2012,Army,68,Bucknell,81,4-Feb
2012,Army,74,Lafayette,90,8-Feb
2012,Army,69,Navy,63,11-Feb
2012,Army,79,Colgate,59,15-Feb
2012,Army,51,Holy Cross,82,22-Feb
2012,Army,72,Lehigh,74,25-Feb
2012,Auburn,84,McNeese State,62,11-Nov
2012,Auburn,68,Kennesaw State,55,14-Nov
2012,Auburn,78,Nicholls State,57,25-Nov
2012,Auburn,59,Seton Hall,81,2-Dec
2012,Auburn,52,South Florida,40,14-Dec
2012,Auburn,84,North Florida,71,17-Dec
2012,Auburn,76,Florida A&M,69,19-Dec
2012,Auburn,65,Hawaii,62,22-Dec
2012,Auburn,43,Long Beach State,64,23-Dec
2012,Auburn,76,Texas-El Paso,83,25-Dec
2012,Auburn,78,Georgia Southern,75,30-Dec
2012,Auburn,67,Bethune-Cookman,41,2-Jan
2012,Auburn,56,Florida State,85,4-Jan
2012,Auburn,35,Vanderbilt,65,7-Jan
2012,Auburn,53,Kentucky,68,11-Jan
2012,Auburn,69,Mississippi,68,14-Jan
2012,Auburn,58,Louisiana State,65,17-Jan
2012,Auburn,63,South Carolina,52,21-Jan
2012,Auburn,49,Tennessee,64,28-Jan
2012,Auburn,59,Georgia,51,1-Feb
2012,Auburn,88,Mississippi State,91,4-Feb
2012,Auburn,54,Mississippi,61,11-Feb
2012,Auburn,65,Mississippi State,55,18-Feb
2012,Auburn,47,Florida,63,21-Feb
2012,Auburn,67,Louisiana State,52,3-Mar
2012,Auburn,54,Mississippi,68,8-Mar
2012,Austin Peay,71,Middle Tennessee,80,11-Nov
2012,Austin Peay,55,University of California,72,15-Nov
2012,Austin Peay,59,Oral Roberts,71,19-Nov
2012,Austin Peay,72,Bowling Green State,82,21-Nov
2012,Austin Peay,52,George Washington,54,22-Nov
2012,Austin Peay,93,Detroit Mercy,94,23-Nov
2012,Austin Peay,70,Middle Tennessee,90,26-Nov
2012,Austin Peay,59,Lipscomb,67,28-Nov
2012,Austin Peay,60,Memphis,91,3-Dec
2012,Austin Peay,74,Tennessee,70,10-Dec
2012,Austin Peay,72,Rochester (MI),50,17-Dec
2012,Austin Peay,67,Belmont,77,21-Dec
2012,Austin Peay,65,Eastern Kentucky,67,29-Dec
2012,Austin Peay,64,Morehead State,68,31-Dec
2012,Austin Peay,75,Murray State,87,7-Jan
2012,Austin Peay,80,Eastern Kentucky,65,12-Jan
2012,Austin Peay,60,Jacksonville State,57,14-Jan
2012,Austin Peay,69,Tennessee State,63,16-Jan
2012,Austin Peay,80,Southern Illinois-Edwardsville,67,19-Jan
2012,Austin Peay,76,Eastern Illinois,64,21-Jan
2012,Austin Peay,60,Southeast Missouri State,65,26-Jan
2012,Austin Peay,92,Tennessee-Martin,73,28-Jan
2012,Austin Peay,57,Tennessee State,77,30-Jan
2012,Austin Peay,88,Tennessee Tech,94,2-Feb
2012,Austin Peay,55,Belmont,94,6-Feb
2012,Austin Peay,63,Murray State,82,11-Feb
2012,Austin Peay,48,Morehead State,52,15-Feb
2012,Austin Peay,71,Youngstown State,68,18-Feb
2012,Austin Peay,85,Tennessee-Martin,67,23-Feb
2012,Austin Peay,68,Southeast Missouri State,59,25-Feb
2012,Austin Peay,70,Jacksonville State,75,Feb-29
2012,Ball State,50,Indiana State,57,18-Nov
2012,Ball State,69,IUPUI,62,23-Nov
2012,Ball State,74,Calumet College,39,27-Nov
2012,Ball State,64,Texas Southern,53,29-Nov
2012,Ball State,71,Tennessee-Martin,48,3-Dec
2012,Ball State,76,Southern Illinois-Edwardsville,55,6-Dec
2012,Ball State,58,Butler,55,10-Dec
2012,Ball State,57,IUPUI,66,19-Dec
2012,Ball State,54,Morehead State,62,23-Dec
2012,Ball State,86,Chicago State,58,31-Dec
2012,Ball State,70,Florida A&M,55,4-Jan
2012,Ball State,78,Western Michigan,69,7-Jan
2012,Ball State,70,Toledo,68,10-Jan
2012,Ball State,48,Eastern Michigan,51,14-Jan
2012,Ball State,73,Central Michigan,52,18-Jan
2012,Ball State,75,Northern Illinois,65,21-Jan
